date,conflict_phase,airline,iata_code,origin,destination,original_distance_km,price,estimated_passengers,route_revenue_usd,fuel_pct_of_cost
2021-01,COVID-19 Collapse,flydubai,FZ,Dubai,Islamabad,1865,175.73,228,40066.44,97.48
2021-02,COVID-19 Collapse,flydubai,FZ,Dubai,Islamabad,1865,213.51,222,47399.22,97.84
2021-03,COVID-19 Collapse,flydubai,FZ,Dubai,Islamabad,1865,170.34,221,37645.14,97.41
2021-04,COVID-19 Collapse,flydubai,FZ,Dubai,Islamabad,1865,188.49,265,49949.85,97.62
2021-05,COVID-19 Collapse,flydubai,FZ,Dubai,Islamabad,1865,198.56,213,42293.28,97.71
2021-06,Recovery & Surge,flydubai,FZ,Dubai,Islamabad,1865,160.08,259,41460.72,97.28
2021-07,Recovery & Surge,flydubai,FZ,Dubai,Islamabad,1865,185.99,252,46869.48,97.59
2021-08,Recovery & Surge,flydubai,FZ,Dubai,Islamabad,1865,169.79,221,37523.59,97.41
2021-09,Recovery & Surge,flydubai,FZ,Dubai,Islamabad,1865,157.13,220,34568.6,97.23
2021-10,Recovery & Surge,flydubai,FZ,Dubai,Islamabad,1865,222.65,219,48760.35,97.91
2021-11,Recovery & Surge,flydubai,FZ,Dubai,Islamabad,1865,225.91,229,51733.39,97.94
2021-12,Recovery & Surge,flydubai,FZ,Dubai,Islamabad,1865,202.02,258,52121.16,97.75
2022-01,Recovery & Surge,flydubai,FZ,Dubai,Islamabad,1865,165.2,225,37170,97.35
2022-02,Recovery & Surge,flydubai,FZ,Dubai,Islamabad,1865,154.23,259,39945.57,97.19
2022-03,Ukraine War Shock,flydubai,FZ,Dubai,Islamabad,1865,312.84,282,88220.88,98.4
2022-04,Ukraine War Shock,flydubai,FZ,Dubai,Islamabad,1865,298.07,274,81671.18,98.34
2022-05,Ukraine War Shock,flydubai,FZ,Dubai,Islamabad,1865,263.62,269,70913.78,98.18
2022-06,Ukraine War Shock,flydubai,FZ,Dubai,Islamabad,1865,278.55,281,78272.55,98.25
2022-07,Ukraine War Shock,flydubai,FZ,Dubai,Islamabad,1865,197.47,255,50354.85,97.7
2022-08,Ukraine War Shock,flydubai,FZ,Dubai,Islamabad,1865,248.89,267,66453.63,98.09
2022-09,Ukraine War Shock,flydubai,FZ,Dubai,Islamabad,1865,204.6,268,54832.8,97.77
2022-10,Ukraine War Shock,flydubai,FZ,Dubai,Islamabad,1865,226.1,0,0,97.94
2022-11,Ukraine War Shock,flydubai,FZ,Dubai,Islamabad,1865,210.26,258,54247.08,97.82
2022-12,Ukraine War Shock,flydubai,FZ,Dubai,Islamabad,1865,237.29,230,54576.7,98.02
2023-01,Stabilisation,flydubai,FZ,Dubai,Islamabad,1865,204.2,224,45740.8,97.77
2023-02,Stabilisation,flydubai,FZ,Dubai,Islamabad,1865,190.11,233,44295.63,97.63
2023-03,Stabilisation,flydubai,FZ,Dubai,Islamabad,1865,234.94,267,62728.98,98
2023-04,Stabilisation,flydubai,FZ,Dubai,Islamabad,1865,216.69,259,56122.71,97.87
2023-05,Stabilisation,flydubai,FZ,Dubai,Islamabad,1865,239.87,226,54210.62,98.03
2023-06,Stabilisation,flydubai,FZ,Dubai,Islamabad,1865,237.15,274,64979.1,98.02
2023-07,Stabilisation,flydubai,FZ,Dubai,Islamabad,1865,205.19,283,58068.77,97.77
2023-08,Stabilisation,flydubai,FZ,Dubai,Islamabad,1865,227.42,266,60493.72,97.95
2023-09,Stabilisation,flydubai,FZ,Dubai,Islamabad,1865,181.17,214,38770.38,97.54
2023-10,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,186.09,257,47825.13,97.59
2023-11,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,174.19,280,48773.2,97.46
2023-12,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,199.02,233,46371.66,97.72
2024-01,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,209.05,253,52889.65,97.81
2024-02,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,193.58,227,43942.66,97.67
2024-03,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,226.5,276,62514,97.94
2024-04,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,216.2,275,59455,97.87
2024-05,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,198.01,237,46928.37,97.71
2024-06,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,208.89,236,49298.04,97.81
2024-07,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,196.18,210,41197.8,97.69
2024-08,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,242.39,233,56476.87,98.05
2024-09,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,187.93,268,50365.24,97.61
2024-10,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,244.69,212,51874.28,98.06
2024-11,Gaza-Israel Conflict,flydubai,FZ,Dubai,Islamabad,1865,235.26,225,52933.5,98
2024-12,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,193.9,264,51189.6,97.67
2025-01,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,215.57,258,55617.06,97.86
2025-02,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,265.26,283,75068.58,98.18
2025-03,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,264.65,239,63251.35,98.18
2025-04,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,266.37,219,58335.03,98.19
2025-05,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,266.76,259,69090.84,98.19
2025-06,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,206.14,215,44320.1,97.78
2025-07,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,243.88,218,53165.84,98.06
2025-08,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,214.14,252,53963.28,97.85
2025-09,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,263.49,245,64555.05,98.17
2025-10,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,242.39,229,55507.31,98.05
2025-11,Pre-Iran Escalation,flydubai,FZ,Dubai,Islamabad,1865,235.77,245,57763.65,98.01
2025-12,US-Iran War Conflict,flydubai,FZ,Dubai,Islamabad,1865,337.97,0,0,98.49
2026-01,US-Iran War Conflict,flydubai,FZ,Dubai,Islamabad,1865,342.89,264,90522.96,98.51
2026-02,US-Iran War Conflict,flydubai,FZ,Dubai,Islamabad,1865,435.2,0,0,98.8
2026-03,US-Iran War Conflict,flydubai,FZ,Dubai,Islamabad,1865,461,233,107413,98.86
2019-01,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,171.87,253,43483.11,97.08
2019-02,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,191.49,210,40212.9,97.33
2019-03,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,178.1,264,47018.4,97.17
2019-04,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,168.51,270,45497.7,97.03
2019-05,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,167.52,219,36686.88,97.02
2019-06,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,168.3,240,40392,97.03
2019-07,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,162.54,220,35758.8,96.94
2019-08,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,187.04,281,52558.24,97.28
2019-09,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,175.16,271,47468.36,97.13
2019-10,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,178.38,211,37638.18,97.17
2019-11,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,159.44,282,44962.08,96.89
2019-12,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,175.89,220,38695.8,97.14
2020-01,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,174.04,216,37592.64,97.11
2020-02,Pre-Pandemic Baseline,Air Arabia,G9,Sharjah,Beirut,2153,157.72,212,33436.64,96.87
2020-03,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,49.41,269,13291.29,91.56
2020-04,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,48.05,279,13405.95,91.35
2020-05,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,53.2,217,11544.4,92.08
2020-06,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,120.67,283,34149.61,96.08
2020-07,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,109.6,233,25536.8,95.74
2020-08,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,105.78,260,27502.8,95.61
2020-09,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,122.61,283,34698.63,96.13
2020-10,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,98.06,210,20592.6,95.32
2020-11,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,102.39,251,25699.89,95.49
2020-12,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,107.48,259,27837.32,95.67
2021-01,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,202.87,237,48080.19,97.45
2021-02,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,246.5,218,53737,97.82
2021-03,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,196.64,256,50339.84,97.39
2021-04,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,217.59,213,46346.67,97.59
2021-05,COVID-19 Collapse,Air Arabia,G9,Sharjah,Beirut,2153,229.22,279,63952.38,97.69
2021-06,Recovery & Surge,Air Arabia,G9,Sharjah,Beirut,2153,184.81,244,45093.64,97.25
2021-07,Recovery & Surge,Air Arabia,G9,Sharjah,Beirut,2153,214.71,278,59689.38,97.57
2021-08,Recovery & Surge,Air Arabia,G9,Sharjah,Beirut,2153,196.02,272,53317.44,97.38
2021-09,Recovery & Surge,Air Arabia,G9,Sharjah,Beirut,2153,181.39,210,38091.9,97.21
2021-10,Recovery & Surge,Air Arabia,G9,Sharjah,Beirut,2153,257.03,244,62715.32,97.89
2021-11,Recovery & Surge,Air Arabia,G9,Sharjah,Beirut,2153,260.8,276,71980.8,97.92
2021-12,Recovery & Surge,Air Arabia,G9,Sharjah,Beirut,2153,233.21,237,55270.77,97.72
2022-01,Recovery & Surge,Air Arabia,G9,Sharjah,Beirut,2153,190.71,234,44626.14,97.32
2022-02,Recovery & Surge,Air Arabia,G9,Sharjah,Beirut,2153,178.05,261,46471.05,97.16
2022-03,Ukraine War Shock,Air Arabia,G9,Sharjah,Beirut,2153,361.15,262,94621.3,98.39
2022-04,Ukraine War Shock,Air Arabia,G9,Sharjah,Beirut,2153,344.1,258,88777.8,98.32
2022-05,Ukraine War Shock,Air Arabia,G9,Sharjah,Beirut,2153,304.33,237,72126.21,98.16
2022-06,Ukraine War Shock,Air Arabia,G9,Sharjah,Beirut,2153,321.56,214,68813.84,98.23
2022-07,Ukraine War Shock,Air Arabia,G9,Sharjah,Beirut,2153,227.96,279,63600.84,97.68
2022-08,Ukraine War Shock,Air Arabia,G9,Sharjah,Beirut,2153,287.33,233,66947.89,98.07
2022-09,Ukraine War Shock,Air Arabia,G9,Sharjah,Beirut,2153,236.19,269,63535.11,97.75
2022-10,Ukraine War Shock,Air Arabia,G9,Sharjah,Beirut,2153,261.01,236,61598.36,97.92
2022-11,Ukraine War Shock,Air Arabia,G9,Sharjah,Beirut,2153,242.72,247,59951.84,97.8
2022-12,Ukraine War Shock,Air Arabia,G9,Sharjah,Beirut,2153,273.93,238,65195.34,98
2023-01,Stabilisation,Air Arabia,G9,Sharjah,Beirut,2153,235.73,216,50917.68,97.74
2023-02,Stabilisation,Air Arabia,G9,Sharjah,Beirut,2153,219.47,234,51355.98,97.61
2023-03,Stabilisation,Air Arabia,G9,Sharjah,Beirut,2153,271.22,281,76212.82,97.98
2023-04,Stabilisation,Air Arabia,G9,Sharjah,Beirut,2153,250.15,218,54532.7,97.85
2023-05,Stabilisation,Air Arabia,G9,Sharjah,Beirut,2153,276.9,251,69501.9,98.01
2023-06,Stabilisation,Air Arabia,G9,Sharjah,Beirut,2153,273.78,282,77205.96,98
2023-07,Stabilisation,Air Arabia,G9,Sharjah,Beirut,2153,236.88,211,49981.68,97.75
2023-08,Stabilisation,Air Arabia,G9,Sharjah,Beirut,2153,262.53,215,56443.95,97.93
2023-09,Stabilisation,Air Arabia,G9,Sharjah,Beirut,2153,209.15,278,58143.7,97.51
2023-10,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,214.83,265,56929.95,97.57
2023-11,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,201.08,250,50270,97.43
2023-12,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,229.75,250,57437.5,97.7
2024-01,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,241.33,283,68296.39,97.79
2024-02,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,223.47,211,47152.17,97.64
2024-03,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,261.47,230,60138.1,97.92
2024-04,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,249.58,233,58152.14,97.84
2024-05,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,228.58,218,49830.44,97.69
2024-06,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,241.14,236,56909.04,97.78
2024-07,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,226.47,237,53673.39,97.67
2024-08,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,279.82,281,78629.42,98.03
2024-09,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,216.95,243,52718.85,97.59
2024-10,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,282.47,280,79091.6,98.05
2024-11,Gaza-Israel Conflict,Air Arabia,G9,Sharjah,Beirut,2153,271.59,270,73329.3,97.98
2024-12,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,223.84,265,59317.6,97.65
2025-01,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,248.86,234,58233.24,97.84
2025-02,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,306.22,242,74105.24,98.17
2025-03,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,305.51,213,65073.63,98.16
2025-04,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,307.5,238,73185,98.17
2025-05,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,307.95,275,84686.25,98.17
2025-06,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,237.97,268,63775.96,97.76
2025-07,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,281.53,270,76013.1,98.04
2025-08,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,247.21,226,55869.46,97.83
2025-09,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,304.18,225,68440.5,98.16
2025-10,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,279.82,259,72473.38,98.03
2025-11,Pre-Iran Escalation,Air Arabia,G9,Sharjah,Beirut,2153,272.17,258,70219.86,97.99
2025-12,US-Iran War Conflict,Air Arabia,G9,Sharjah,Beirut,2153,390.17,224,87398.08,98.48
2026-01,US-Iran War Conflict,Air Arabia,G9,Sharjah,Beirut,2153,395.85,263,104108.55,98.5
2026-02,US-Iran War Conflict,Air Arabia,G9,Sharjah,Beirut,2153,502.41,238,119573.58,98.79
2026-03,US-Iran War Conflict,Air Arabia,G9,Sharjah,Beirut,2153,532.18,276,146881.68,98.85
2019-01,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,217.53,237,51554.61,97.18
2019-02,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,242.37,227,55017.99,97.42
2019-03,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,225.42,224,50494.08,97.26
2019-04,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,213.29,277,59081.33,97.14
2019-05,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,212.03,274,58096.22,97.12
2019-06,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,213.02,241,51337.82,97.13
2019-07,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,205.72,228,46904.16,97.05
2019-08,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,236.74,231,54686.94,97.37
2019-09,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,221.69,238,52762.22,97.23
2019-10,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,225.77,213,48089.01,97.27
2019-11,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,201.8,215,43387,97
2019-12,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,222.62,279,62110.98,97.24
2020-01,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,220.27,267,58812.09,97.21
2020-02,Pre-Pandemic Baseline,Emirates,EK,Dubai,Colombo,2725,199.62,271,54097.02,96.97
2020-03,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,62.54,245,15322.3,91.83
2020-04,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,60.82,237,14414.34,91.63
2020-05,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,67.33,216,14543.28,92.34
2020-06,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,152.74,251,38337.74,96.21
2020-07,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,138.72,265,36760.8,95.89
2020-08,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,133.88,224,29989.12,95.76
2020-09,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,155.18,239,37088.02,96.26
2020-10,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,124.11,279,34626.69,95.48
2020-11,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,129.58,273,35375.34,95.64
2020-12,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,136.03,269,36592.07,95.82
2021-01,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,256.77,212,54435.24,97.54
2021-02,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,311.97,222,69257.34,97.9
2021-03,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,248.88,232,57740.16,97.48
2021-04,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,275.4,232,63892.8,97.68
2021-05,COVID-19 Collapse,Emirates,EK,Dubai,Colombo,2725,290.13,219,63538.47,97.77
2021-06,Recovery & Surge,Emirates,EK,Dubai,Colombo,2725,233.9,231,54030.9,97.35
2021-07,Recovery & Surge,Emirates,EK,Dubai,Colombo,2725,271.74,242,65761.08,97.65
2021-08,Recovery & Surge,Emirates,EK,Dubai,Colombo,2725,248.09,213,52843.17,97.47
2021-09,Recovery & Surge,Emirates,EK,Dubai,Colombo,2725,229.58,240,55099.2,97.3
2021-10,Recovery & Surge,Emirates,EK,Dubai,Colombo,2725,325.32,247,80354.04,97.97
2021-11,Recovery & Surge,Emirates,EK,Dubai,Colombo,2725,330.09,213,70309.17,97.99
2021-12,Recovery & Surge,Emirates,EK,Dubai,Colombo,2725,295.18,260,76746.8,97.8
2022-01,Recovery & Surge,Emirates,EK,Dubai,Colombo,2725,241.38,215,51896.7,97.41
2022-02,Recovery & Surge,Emirates,EK,Dubai,Colombo,2725,225.35,258,58140.3,97.26
2022-03,Ukraine War Shock,Emirates,EK,Dubai,Colombo,2725,457.1,284,129816.4,98.44
2022-04,Ukraine War Shock,Emirates,EK,Dubai,Colombo,2725,435.52,214,93201.28,98.38
2022-05,Ukraine War Shock,Emirates,EK,Dubai,Colombo,2725,385.18,230,88591.4,98.22
2022-06,Ukraine War Shock,Emirates,EK,Dubai,Colombo,2725,406.98,219,89128.62,98.3
2022-07,Ukraine War Shock,Emirates,EK,Dubai,Colombo,2725,288.52,237,68379.24,97.76
2022-08,Ukraine War Shock,Emirates,EK,Dubai,Colombo,2725,363.66,272,98915.52,98.14
2022-09,Ukraine War Shock,Emirates,EK,Dubai,Colombo,2725,298.96,279,83409.84,97.83
2022-10,Ukraine War Shock,Emirates,EK,Dubai,Colombo,2725,330.36,272,89857.92,97.99
2022-11,Ukraine War Shock,Emirates,EK,Dubai,Colombo,2725,307.21,261,80181.81,97.87
2022-12,Ukraine War Shock,Emirates,EK,Dubai,Colombo,2725,346.71,263,91184.73,98.07
2023-01,Stabilisation,Emirates,EK,Dubai,Colombo,2725,298.35,219,65338.65,97.82
2023-02,Stabilisation,Emirates,EK,Dubai,Colombo,2725,277.77,228,63331.56,97.69
2023-03,Stabilisation,Emirates,EK,Dubai,Colombo,2725,343.28,237,81357.36,98.05
2023-04,Stabilisation,Emirates,EK,Dubai,Colombo,2725,316.61,213,67437.93,97.92
2023-05,Stabilisation,Emirates,EK,Dubai,Colombo,2725,350.47,271,94977.37,98.08
2023-06,Stabilisation,Emirates,EK,Dubai,Colombo,2725,346.51,229,79350.79,98.07
2023-07,Stabilisation,Emirates,EK,Dubai,Colombo,2725,299.81,213,63859.53,97.83
2023-08,Stabilisation,Emirates,EK,Dubai,Colombo,2725,332.29,215,71442.35,98
2023-09,Stabilisation,Emirates,EK,Dubai,Colombo,2725,264.72,282,74651.04,97.6
2023-10,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,271.9,278,75588.2,97.65
2023-11,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,254.51,281,71517.31,97.52
2023-12,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,290.79,281,81711.99,97.78
2024-01,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,305.44,269,82163.36,97.86
2024-02,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,282.84,230,65053.2,97.73
2024-03,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,330.94,234,77439.96,98
2024-04,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,315.88,240,75811.2,97.92
2024-05,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,289.31,268,77535.08,97.77
2024-06,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,305.22,279,85156.38,97.86
2024-07,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,286.65,243,69655.95,97.75
2024-08,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,354.17,232,82167.44,98.1
2024-09,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,274.59,228,62606.52,97.67
2024-10,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,357.51,229,81869.79,98.11
2024-11,Gaza-Israel Conflict,Emirates,EK,Dubai,Colombo,2725,343.73,210,72183.3,98.05
2024-12,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,283.32,227,64313.64,97.73
2025-01,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,314.97,232,73073.04,97.91
2025-02,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,387.57,268,103868.76,98.23
2025-03,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,386.68,251,97056.68,98.23
2025-04,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,389.19,234,91070.46,98.24
2025-05,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,389.77,254,99001.58,98.24
2025-06,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,301.2,269,81022.8,97.84
2025-07,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,356.33,255,90864.15,98.11
2025-08,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,312.88,215,67269.2,97.9
2025-09,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,384.98,228,87775.44,98.22
2025-10,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,354.17,231,81813.27,98.1
2025-11,Pre-Iran Escalation,Emirates,EK,Dubai,Colombo,2725,344.48,237,81641.76,98.06
2025-12,US-Iran War Conflict,Emirates,EK,Dubai,Colombo,2725,493.83,211,104198.13,98.53
2026-01,US-Iran War Conflict,Emirates,EK,Dubai,Colombo,2725,501.02,0,0,98.55
2026-02,US-Iran War Conflict,Emirates,EK,Dubai,Colombo,2725,635.88,0,0,98.83
2026-03,US-Iran War Conflict,Emirates,EK,Dubai,Colombo,2725,673.57,0,0,98.89
2019-01,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,504.51,248,125118.48,96.89
2019-02,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,562.11,284,159639.24,97.15
2019-03,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,522.81,262,136976.22,96.98
2019-04,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,494.68,276,136531.68,96.84
2019-05,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,491.76,282,138676.32,96.82
2019-06,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,494.04,245,121039.8,96.84
2019-07,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,477.11,257,122617.27,96.74
2019-08,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,549.07,278,152641.46,97.1
2019-09,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,514.16,253,130082.48,96.94
2019-10,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,523.61,213,111528.93,96.98
2019-11,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,468.03,262,122623.86,96.69
2019-12,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,516.32,280,144569.6,96.95
2020-01,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,510.88,268,136915.84,96.92
2020-02,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,Kuala Lumpur,6320,462.97,269,124538.93,96.66
2020-03,COVID-19 Collapse,Qatar Airways,QR,Doha,Kuala Lumpur,6320,145.04,215,31183.6,91.04
2020-04,COVID-19 Collapse,Qatar Airways,QR,Doha,Kuala Lumpur,6320,141.05,265,37378.25,90.82
2020-05,COVID-19 Collapse,Qatar Airways,QR,Doha,Kuala Lumpur,6320,156.14,212,33101.68,91.59
2020-06,COVID-19 Collapse,Qatar Airways,QR,Doha,Kuala Lumpur,6320,354.24,279,98832.96,95.82
2020-07,COVID-19 Collapse,Qatar Airways,QR,Doha,Kuala Lumpur,6320,321.74,278,89443.72,95.47
2020-08,COVID-19 Collapse,Qatar Airways,QR,Doha,Kuala Lumpur,6320,310.51,283,87874.33,95.33
